epoch,true_class,pred_class,value
1,Complex cultivation patterns,Urban fabric,0.792763
1,Complex cultivation patterns,Industrial or commercial units,0.016447
1,Complex cultivation patterns,Arable land,0.013158
1,Complex cultivation patterns,Permanent crops,0.0
1,Complex cultivation patterns,Pastures,0.0
1,Complex cultivation patterns,Complex cultivation patterns,0.822368
1,Complex cultivation patterns,Land principally occupied by agriculture,0.0
1,Complex cultivation patterns,Agro-forestry areas,0.019737
1,Complex cultivation patterns,Broad-leaved forest,0.026316
1,Complex cultivation patterns,Coniferous forest,0.0
1,Complex cultivation patterns,Mixed forest,0.105263
1,Complex cultivation patterns,Natural grassland and sparsely vegetated areas,0.006579
1,Complex cultivation patterns,"Moors, heathland and sclerophyllous vegetation",0.003289
1,Complex cultivation patterns,"Transitional woodland, shrub",0.009868
1,Complex cultivation patterns,"Beaches, dunes, sands",0.0
1,Complex cultivation patterns,Inland wetlands,0.003289
1,Complex cultivation patterns,Coastal wetlands,0.085526
1,Complex cultivation patterns,Inland waters,0.052632
1,Complex cultivation patterns,Marine waters,0.009868
1,Land principally occupied by agriculture,Urban fabric,0.0
1,Land principally occupied by agriculture,Industrial or commercial units,0.0
1,Land principally occupied by agriculture,Arable land,0.0
1,Land principally occupied by agriculture,Permanent crops,0.0
1,Land principally occupied by agriculture,Pastures,0.0
1,Land principally occupied by agriculture,Complex cultivation patterns,0.0
1,Land principally occupied by agriculture,Land principally occupied by agriculture,0.0
1,Land principally occupied by agriculture,Agro-forestry areas,0.0
1,Land principally occupied by agriculture,Broad-leaved forest,0.0
1,Land principally occupied by agriculture,Coniferous forest,0.0
1,Land principally occupied by agriculture,Mixed forest,0.0
1,Land principally occupied by agriculture,Natural grassland and sparsely vegetated areas,0.0
1,Land principally occupied by agriculture,"Moors, heathland and sclerophyllous vegetation",0.0
1,Land principally occupied by agriculture,"Transitional woodland, shrub",0.0
1,Land principally occupied by agriculture,"Beaches, dunes, sands",0.0
1,Land principally occupied by agriculture,Inland wetlands,0.0
1,Land principally occupied by agriculture,Coastal wetlands,0.0
1,Land principally occupied by agriculture,Inland waters,0.0
1,Land principally occupied by agriculture,Marine waters,0.0
1,Agro-forestry areas,Urban fabric,0.846154
1,Agro-forestry areas,Industrial or commercial units,0.010989
1,Agro-forestry areas,Arable land,0.065934
1,Agro-forestry areas,Permanent crops,0.010989
1,Agro-forestry areas,Pastures,0.010989
1,Agro-forestry areas,Complex cultivation patterns,0.736264
1,Agro-forestry areas,Land principally occupied by agriculture,0.0
1,Agro-forestry areas,Agro-forestry areas,0.010989
1,Agro-forestry areas,Broad-leaved forest,0.0
1,Agro-forestry areas,Coniferous forest,0.0
1,Agro-forestry areas,Mixed forest,0.164835
1,Agro-forestry areas,Natural grassland and sparsely vegetated areas,0.0
1,Agro-forestry areas,"Moors, heathland and sclerophyllous vegetation",0.0
1,Agro-forestry areas,"Transitional woodland, shrub",0.010989
1,Agro-forestry areas,"Beaches, dunes, sands",0.0
1,Agro-forestry areas,Inland wetlands,0.0
1,Agro-forestry areas,Coastal wetlands,0.21978
1,Agro-forestry areas,Inland waters,0.032967
1,Agro-forestry areas,Marine waters,0.0
1,Broad-leaved forest,Urban fabric,0.866516
1,Broad-leaved forest,Industrial or commercial units,0.024887
1,Broad-leaved forest,Arable land,0.027149
1,Broad-leaved forest,Permanent crops,0.006787
1,Broad-leaved forest,Pastures,0.0
1,Broad-leaved forest,Complex cultivation patterns,0.723982
1,Broad-leaved forest,Land principally occupied by agriculture,0.0
1,Broad-leaved forest,Agro-forestry areas,0.015837
1,Broad-leaved forest,Broad-leaved forest,0.027149
1,Broad-leaved forest,Coniferous forest,0.006787
1,Broad-leaved forest,Mixed forest,0.090498
1,Broad-leaved forest,Natural grassland and sparsely vegetated areas,0.004525
1,Broad-leaved forest,"Moors, heathland and sclerophyllous vegetation",0.0
1,Broad-leaved forest,"Transitional woodland, shrub",0.00905
1,Broad-leaved forest,"Beaches, dunes, sands",0.0
1,Broad-leaved forest,Inland wetlands,0.002262
1,Broad-leaved forest,Coastal wetlands,0.08371
1,Broad-leaved forest,Inland waters,0.031674
1,Broad-leaved forest,Marine waters,0.031674
1,Coniferous forest,Urban fabric,0.881148
1,Coniferous forest,Industrial or commercial units,0.084016
1,Coniferous forest,Arable land,0.016393
1,Coniferous forest,Permanent crops,0.026639
1,Coniferous forest,Pastures,0.0
1,Coniferous forest,Complex cultivation patterns,0.631148
1,Coniferous forest,Land principally occupied by agriculture,0.002049
1,Coniferous forest,Agro-forestry areas,0.022541
1,Coniferous forest,Broad-leaved forest,0.026639
1,Coniferous forest,Coniferous forest,0.057377
1,Coniferous forest,Mixed forest,0.125
1,Coniferous forest,Natural grassland and sparsely vegetated areas,0.002049
1,Coniferous forest,"Moors, heathland and sclerophyllous vegetation",0.004098
1,Coniferous forest,"Transitional woodland, shrub",0.018443
1,Coniferous forest,"Beaches, dunes, sands",0.014344
1,Coniferous forest,Inland wetlands,0.008197
1,Coniferous forest,Coastal wetlands,0.059426
1,Coniferous forest,Inland waters,0.04918
1,Coniferous forest,Marine waters,0.088115
1,Mixed forest,Urban fabric,0.875248
1,Mixed forest,Industrial or commercial units,0.081188
1,Mixed forest,Arable land,0.013861
1,Mixed forest,Permanent crops,0.021782
1,Mixed forest,Pastures,0.0
1,Mixed forest,Complex cultivation patterns,0.679208
1,Mixed forest,Land principally occupied by agriculture,0.0
1,Mixed forest,Agro-forestry areas,0.007921
1,Mixed forest,Broad-leaved forest,0.029703
1,Mixed forest,Coniferous forest,0.043564
1,Mixed forest,Mixed forest,0.126733
1,Mixed forest,Natural grassland and sparsely vegetated areas,0.00198
1,Mixed forest,"Moors, heathland and sclerophyllous vegetation",0.0
1,Mixed forest,"Transitional woodland, shrub",0.017822
1,Mixed forest,"Beaches, dunes, sands",0.005941
1,Mixed forest,Inland wetlands,0.009901
1,Mixed forest,Coastal wetlands,0.055446
1,Mixed forest,Inland waters,0.029703
1,Mixed forest,Marine waters,0.075248
1,Natural grassland and sparsely vegetated areas,Urban fabric,0.973684
1,Natural grassland and sparsely vegetated areas,Industrial or commercial units,0.0
1,Natural grassland and sparsely vegetated areas,Arable land,0.0
1,Natural grassland and sparsely vegetated areas,Permanent crops,0.0
1,Natural grassland and sparsely vegetated areas,Pastures,0.0
1,Natural grassland and sparsely vegetated areas,Complex cultivation patterns,0.473684
1,Natural grassland and sparsely vegetated areas,Land principally occupied by agriculture,0.0
1,Natural grassland and sparsely vegetated areas,Agro-forestry areas,0.131579
1,Natural grassland and sparsely vegetated areas,Broad-leaved forest,0.0
1,Natural grassland and sparsely vegetated areas,Coniferous forest,0.0
1,Natural grassland and sparsely vegetated areas,Mixed forest,0.026316
1,Natural grassland and sparsely vegetated areas,Natural grassland and sparsely vegetated areas,0.0
1,Natural grassland and sparsely vegetated areas,"Moors, heathland and sclerophyllous vegetation",0.0
1,Natural grassland and sparsely vegetated areas,"Transitional woodland, shrub",0.0
1,Natural grassland and sparsely vegetated areas,"Beaches, dunes, sands",0.0
1,Natural grassland and sparsely vegetated areas,Inland wetlands,0.0
1,Natural grassland and sparsely vegetated areas,Coastal wetlands,0.026316
1,Natural grassland and sparsely vegetated areas,Inland waters,0.0
1,Natural grassland and sparsely vegetated areas,Marine waters,0.0
1,"Moors, heathland and sclerophyllous vegetation",Urban fabric,0.913043
1,"Moors, heathland and sclerophyllous vegetation",Industrial or commercial units,0.0
1,"Moors, heathland and sclerophyllous vegetation",Arable land,0.0
1,"Moors, heathland and sclerophyllous vegetation",Permanent crops,0.021739
1,"Moors, heathland and sclerophyllous vegetation",Pastures,0.0
1,"Moors, heathland and sclerophyllous vegetation",Complex cultivation patterns,0.804348
1,"Moors, heathland and sclerophyllous vegetation",Land principally occupied by agriculture,0.0
1,"Moors, heathland and sclerophyllous vegetation",Agro-forestry areas,0.021739
1,"Moors, heathland and sclerophyllous vegetation",Broad-leaved forest,0.021739
1,"Moors, heathland and sclerophyllous vegetation",Coniferous forest,0.0
1,"Moors, heathland and sclerophyllous vegetation",Mixed forest,0.086957
1,"Moors, heathland and sclerophyllous vegetation",Natural grassland and sparsely vegetated areas,0.0
1,"Moors, heathland and sclerophyllous vegetation","Moors, heathland and sclerophyllous vegetation",0.0
1,"Moors, heathland and sclerophyllous vegetation","Transitional woodland, shrub",0.0
1,"Moors, heathland and sclerophyllous vegetation","Beaches, dunes, sands",0.0
1,"Moors, heathland and sclerophyllous vegetation",Inland wetlands,0.0
1,"Moors, heathland and sclerophyllous vegetation",Coastal wetlands,0.108696
1,"Moors, heathland and sclerophyllous vegetation",Inland waters,0.0
1,"Moors, heathland and sclerophyllous vegetation",Marine waters,0.021739
1,"Transitional woodland, shrub",Urban fabric,0.872428
1,"Transitional woodland, shrub",Industrial or commercial units,0.053498
1,"Transitional woodland, shrub",Arable land,0.032922
1,"Transitional woodland, shrub",Permanent crops,0.014403
1,"Transitional woodland, shrub",Pastures,0.002058
1,"Transitional woodland, shrub",Complex cultivation patterns,0.6893
1,"Transitional woodland, shrub",Land principally occupied by agriculture,0.004115
1,"Transitional woodland, shrub",Agro-forestry areas,0.026749
1,"Transitional woodland, shrub",Broad-leaved forest,0.037037
1,"Transitional woodland, shrub",Coniferous forest,0.039095
1,"Transitional woodland, shrub",Mixed forest,0.109053
1,"Transitional woodland, shrub",Natural grassland and sparsely vegetated areas,0.006173
1,"Transitional woodland, shrub","Moors, heathland and sclerophyllous vegetation",0.002058
1,"Transitional woodland, shrub","Transitional woodland, shrub",0.024691
1,"Transitional woodland, shrub","Beaches, dunes, sands",0.010288
1,"Transitional woodland, shrub",Inland wetlands,0.00823
1,"Transitional woodland, shrub",Coastal wetlands,0.098765
1,"Transitional woodland, shrub",Inland waters,0.04321
1,"Transitional woodland, shrub",Marine waters,0.047325
1,"Beaches, dunes, sands",Urban fabric,1.0
1,"Beaches, dunes, sands",Industrial or commercial units,0.333333
1,"Beaches, dunes, sands",Arable land,0.166667
1,"Beaches, dunes, sands",Permanent crops,0.0
1,"Beaches, dunes, sands",Pastures,0.0
1,"Beaches, dunes, sands",Complex cultivation patterns,0.333333
1,"Beaches, dunes, sands",Land principally occupied by agriculture,0.666667
1,"Beaches, dunes, sands",Agro-forestry areas,0.0
1,"Beaches, dunes, sands",Broad-leaved forest,0.333333
1,"Beaches, dunes, sands",Coniferous forest,0.0
1,"Beaches, dunes, sands",Mixed forest,0.0
1,"Beaches, dunes, sands",Natural grassland and sparsely vegetated areas,0.333333
1,"Beaches, dunes, sands","Moors, heathland and sclerophyllous vegetation",0.0
1,"Beaches, dunes, sands","Transitional woodland, shrub",0.666667
1,"Beaches, dunes, sands","Beaches, dunes, sands",0.0
1,"Beaches, dunes, sands",Inland wetlands,0.0
1,"Beaches, dunes, sands",Coastal wetlands,0.0
1,"Beaches, dunes, sands",Inland waters,0.666667
1,"Beaches, dunes, sands",Marine waters,0.333333
1,Inland wetlands,Urban fabric,0.952381
1,Inland wetlands,Industrial or commercial units,0.079365
1,Inland wetlands,Arable land,0.0
1,Inland wetlands,Permanent crops,0.0
1,Inland wetlands,Pastures,0.0
1,Inland wetlands,Complex cultivation patterns,0.571429
1,Inland wetlands,Land principally occupied by agriculture,0.0
1,Inland wetlands,Agro-forestry areas,0.079365
1,Inland wetlands,Broad-leaved forest,0.047619
1,Inland wetlands,Coniferous forest,0.015873
1,Inland wetlands,Mixed forest,0.095238
1,Inland wetlands,Natural grassland and sparsely vegetated areas,0.0
1,Inland wetlands,"Moors, heathland and sclerophyllous vegetation",0.0
1,Inland wetlands,"Transitional woodland, shrub",0.0
1,Inland wetlands,"Beaches, dunes, sands",0.0
1,Inland wetlands,Inland wetlands,0.0
1,Inland wetlands,Coastal wetlands,0.079365
1,Inland wetlands,Inland waters,0.031746
1,Inland wetlands,Marine waters,0.142857
1,Coastal wetlands,Urban fabric,0.8
1,Coastal wetlands,Industrial or commercial units,0.0
1,Coastal wetlands,Arable land,0.0
1,Coastal wetlands,Permanent crops,0.0
1,Coastal wetlands,Pastures,0.0
1,Coastal wetlands,Complex cultivation patterns,0.8
1,Coastal wetlands,Land principally occupied by agriculture,0.0
1,Coastal wetlands,Agro-forestry areas,0.0
1,Coastal wetlands,Broad-leaved forest,0.0
1,Coastal wetlands,Coniferous forest,0.0
1,Coastal wetlands,Mixed forest,0.1
1,Coastal wetlands,Natural grassland and sparsely vegetated areas,0.0
1,Coastal wetlands,"Moors, heathland and sclerophyllous vegetation",0.0
1,Coastal wetlands,"Transitional woodland, shrub",0.0
1,Coastal wetlands,"Beaches, dunes, sands",0.0
1,Coastal wetlands,Inland wetlands,0.0
1,Coastal wetlands,Coastal wetlands,0.0
1,Coastal wetlands,Inland waters,0.0
1,Coastal wetlands,Marine waters,0.0
1,Inland waters,Urban fabric,0.901099
1,Inland waters,Industrial or commercial units,0.093407
1,Inland waters,Arable land,0.005495
1,Inland waters,Permanent crops,0.021978
1,Inland waters,Pastures,0.0
1,Inland waters,Complex cultivation patterns,0.697802
1,Inland waters,Land principally occupied by agriculture,0.005495
1,Inland waters,Agro-forestry areas,0.010989
1,Inland waters,Broad-leaved forest,0.027473
1,Inland waters,Coniferous forest,0.032967
1,Inland waters,Mixed forest,0.148352
1,Inland waters,Natural grassland and sparsely vegetated areas,0.005495
1,Inland waters,"Moors, heathland and sclerophyllous vegetation",0.005495
1,Inland waters,"Transitional woodland, shrub",0.021978
1,Inland waters,"Beaches, dunes, sands",0.005495
1,Inland waters,Inland wetlands,0.0
1,Inland waters,Coastal wetlands,0.043956
1,Inland waters,Inland waters,0.043956
1,Inland waters,Marine waters,0.098901
1,Marine waters,Urban fabric,0.976608
1,Marine waters,Industrial or commercial units,0.777778
1,Marine waters,Arable land,0.011696
1,Marine waters,Permanent crops,0.0
1,Marine waters,Pastures,0.0
1,Marine waters,Complex cultivation patterns,0.187135
1,Marine waters,Land principally occupied by agriculture,0.02924
1,Marine waters,Agro-forestry areas,0.005848
1,Marine waters,Broad-leaved forest,0.730994
1,Marine waters,Coniferous forest,0.0
1,Marine waters,Mixed forest,0.011696
1,Marine waters,Natural grassland and sparsely vegetated areas,0.011696
1,Marine waters,"Moors, heathland and sclerophyllous vegetation",0.005848
1,Marine waters,"Transitional woodland, shrub",0.081871
1,Marine waters,"Beaches, dunes, sands",0.0
1,Marine waters,Inland wetlands,0.005848
1,Marine waters,Coastal wetlands,0.011696
1,Marine waters,Inland waters,0.040936
1,Marine waters,Marine waters,0.74269
2,Urban fabric,Urban fabric,0.019802
2,Urban fabric,Industrial or commercial units,0.0
2,Urban fabric,Arable land,0.519802
2,Urban fabric,Permanent crops,0.0
2,Urban fabric,Pastures,0.163366
2,Urban fabric,Complex cultivation patterns,0.282178
2,Urban fabric,Land principally occupied by agriculture,0.0
2,Urban fabric,Agro-forestry areas,0.0
2,Urban fabric,Broad-leaved forest,0.0
2,Urban fabric,Coniferous forest,0.039604
2,Urban fabric,Mixed forest,0.024752
2,Urban fabric,Natural grassland and sparsely vegetated areas,0.0
2,Urban fabric,"Moors, heathland and sclerophyllous vegetation",0.0
2,Urban fabric,"Transitional woodland, shrub",0.0
2,Urban fabric,"Beaches, dunes, sands",0.0
2,Urban fabric,Inland wetlands,0.0
2,Urban fabric,Coastal wetlands,0.0
2,Urban fabric,Inland waters,0.00495
2,Urban fabric,Marine waters,0.0
2,Industrial or commercial units,Urban fabric,0.0
2,Industrial or commercial units,Industrial or commercial units,0.0
2,Industrial or commercial units,Arable land,0.456522
2,Industrial or commercial units,Permanent crops,0.0
2,Industrial or commercial units,Pastures,0.130435
2,Industrial or commercial units,Complex cultivation patterns,0.195652
2,Industrial or commercial units,Land principally occupied by agriculture,0.0
2,Industrial or commercial units,Agro-forestry areas,0.0
2,Industrial or commercial units,Broad-leaved forest,0.0
2,Industrial or commercial units,Coniferous forest,0.043478
2,Industrial or commercial units,Mixed forest,0.0
2,Industrial or commercial units,Natural grassland and sparsely vegetated areas,0.0
2,Industrial or commercial units,"Moors, heathland and sclerophyllous vegetation",0.0
2,Industrial or commercial units,"Transitional woodland, shrub",0.0
2,Industrial or commercial units,"Beaches, dunes, sands",0.0
2,Industrial or commercial units,Inland wetlands,0.0
2,Industrial or commercial units,Coastal wetlands,0.0
2,Industrial or commercial units,Inland waters,0.0
2,Industrial or commercial units,Marine waters,0.0
2,Arable land,Urban fabric,0.009419
2,Arable land,Industrial or commercial units,0.0
2,Arable land,Arable land,0.577708
2,Arable land,Permanent crops,0.0
2,Arable land,Pastures,0.166405
2,Arable land,Complex cultivation patterns,0.161695
2,Arable land,Land principally occupied by agriculture,0.0
2,Arable land,Agro-forestry areas,0.009419
2,Arable land,Broad-leaved forest,0.0
2,Arable land,Coniferous forest,0.11146
2,Arable land,Mixed forest,0.083203
2,Arable land,Natural grassland and sparsely vegetated areas,0.0
2,Arable land,"Moors, heathland and sclerophyllous vegetation",0.0
2,Arable land,"Transitional woodland, shrub",0.007849
2,Arable land,"Beaches, dunes, sands",0.0
2,Arable land,Inland wetlands,0.0
2,Arable land,Coastal wetlands,0.0
2,Arable land,Inland waters,0.006279
2,Arable land,Marine waters,0.0
2,Permanent crops,Urban fabric,0.0
2,Permanent crops,Industrial or commercial units,0.0
2,Permanent crops,Arable land,0.415929
2,Permanent crops,Permanent crops,0.0
2,Permanent crops,Pastures,0.097345
2,Permanent crops,Complex cultivation patterns,0.159292
2,Permanent crops,Land principally occupied by agriculture,0.0
2,Permanent crops,Agro-forestry areas,0.00885
2,Permanent crops,Broad-leaved forest,0.0
2,Permanent crops,Coniferous forest,0.00885
2,Permanent crops,Mixed forest,0.0
2,Permanent crops,Natural grassland and sparsely vegetated areas,0.0
2,Permanent crops,"Moors, heathland and sclerophyllous vegetation",0.0
2,Permanent crops,"Transitional woodland, shrub",0.0
2,Permanent crops,"Beaches, dunes, sands",0.0
2,Permanent crops,Inland wetlands,0.0
2,Permanent crops,Coastal wetlands,0.0
2,Permanent crops,Inland waters,0.0
2,Permanent crops,Marine waters,0.0
2,Pastures,Urban fabric,0.0
2,Pastures,Industrial or commercial units,0.0
2,Pastures,Arable land,0.392739
2,Pastures,Permanent crops,0.0
2,Pastures,Pastures,0.353135
2,Pastures,Complex cultivation patterns,0.132013
2,Pastures,Land principally occupied by agriculture,0.0
2,Pastures,Agro-forestry areas,0.016502
2,Pastures,Broad-leaved forest,0.0
2,Pastures,Coniferous forest,0.079208
2,Pastures,Mixed forest,0.062706
2,Pastures,Natural grassland and sparsely vegetated areas,0.0
2,Pastures,"Moors, heathland and sclerophyllous vegetation",0.0
2,Pastures,"Transitional woodland, shrub",0.009901
2,Pastures,"Beaches, dunes, sands",0.0
2,Pastures,Inland wetlands,0.0
2,Pastures,Coastal wetlands,0.0
2,Pastures,Inland waters,0.006601
2,Pastures,Marine waters,0.0
2,Complex cultivation patterns,Urban fabric,0.003289
2,Complex cultivation patterns,Industrial or commercial units,0.0
2,Complex cultivation patterns,Arable land,0.427632
2,Complex cultivation patterns,Permanent crops,0.0
2,Complex cultivation patterns,Pastures,0.157895
2,Complex cultivation patterns,Complex cultivation patterns,0.171053
2,Complex cultivation patterns,Land principally occupied by agriculture,0.0
2,Complex cultivation patterns,Agro-forestry areas,0.0
2,Complex cultivation patterns,Broad-leaved forest,0.0
2,Complex cultivation patterns,Coniferous forest,0.072368
2,Complex cultivation patterns,Mixed forest,0.059211
2,Complex cultivation patterns,Natural grassland and sparsely vegetated areas,0.0
2,Complex cultivation patterns,"Moors, heathland and sclerophyllous vegetation",0.0
2,Complex cultivation patterns,"Transitional woodland, shrub",0.006579
2,Complex cultivation patterns,"Beaches, dunes, sands",0.0
2,Complex cultivation patterns,Inland wetlands,0.0
2,Complex cultivation patterns,Coastal wetlands,0.0
2,Complex cultivation patterns,Inland waters,0.003289
2,Complex cultivation patterns,Marine waters,0.0
2,Land principally occupied by agriculture,Urban fabric,0.0
2,Land principally occupied by agriculture,Industrial or commercial units,0.0
2,Land principally occupied by agriculture,Arable land,0.0
2,Land principally occupied by agriculture,Permanent crops,0.0
2,Land principally occupied by agriculture,Pastures,0.0
2,Land principally occupied by agriculture,Complex cultivation patterns,0.0
2,Land principally occupied by agriculture,Land principally occupied by agriculture,0.0
2,Land principally occupied by agriculture,Agro-forestry areas,0.0
2,Land principally occupied by agriculture,Broad-leaved forest,0.0
2,Land principally occupied by agriculture,Coniferous forest,0.0
2,Land principally occupied by agriculture,Mixed forest,0.0
2,Land principally occupied by agriculture,Natural grassland and sparsely vegetated areas,0.0
2,Land principally occupied by agriculture,"Moors, heathland and sclerophyllous vegetation",0.0
2,Land principally occupied by agriculture,"Transitional woodland, shrub",0.0
2,Land principally occupied by agriculture,"Beaches, dunes, sands",0.0
2,Land principally occupied by agriculture,Inland wetlands,0.0
2,Land principally occupied by agriculture,Coastal wetlands,0.0
2,Land principally occupied by agriculture,Inland waters,0.0
2,Land principally occupied by agriculture,Marine waters,0.0
2,Agro-forestry areas,Urban fabric,0.0
2,Agro-forestry areas,Industrial or commercial units,0.0
2,Agro-forestry areas,Arable land,0.340659
2,Agro-forestry areas,Permanent crops,0.0
2,Agro-forestry areas,Pastures,0.21978
2,Agro-forestry areas,Complex cultivation patterns,0.054945
2,Agro-forestry areas,Land principally occupied by agriculture,0.0
2,Agro-forestry areas,Agro-forestry areas,0.131868
2,Agro-forestry areas,Broad-leaved forest,0.0
2,Agro-forestry areas,Coniferous forest,0.0
2,Agro-forestry areas,Mixed forest,0.0
2,Agro-forestry areas,Natural grassland and sparsely vegetated areas,0.0
2,Agro-forestry areas,"Moors, heathland and sclerophyllous vegetation",0.0
2,Agro-forestry areas,"Transitional woodland, shrub",0.0
2,Agro-forestry areas,"Beaches, dunes, sands",0.0
2,Agro-forestry areas,Inland wetlands,0.0
2,Agro-forestry areas,Coastal wetlands,0.0
2,Agro-forestry areas,Inland waters,0.0
2,Agro-forestry areas,Marine waters,0.0
2,Broad-leaved forest,Urban fabric,0.0
2,Broad-leaved forest,Industrial or commercial units,0.0
2,Broad-leaved forest,Arable land,0.262443
2,Broad-leaved forest,Permanent crops,0.0
2,Broad-leaved forest,Pastures,0.128959
2,Broad-leaved forest,Complex cultivation patterns,0.079186
2,Broad-leaved forest,Land principally occupied by agriculture,0.0
2,Broad-leaved forest,Agro-forestry areas,0.004525
2,Broad-leaved forest,Broad-leaved forest,0.0
2,Broad-leaved forest,Coniferous forest,0.205882
2,Broad-leaved forest,Mixed forest,0.149321
2,Broad-leaved forest,Natural grassland and sparsely vegetated areas,0.0
2,Broad-leaved forest,"Moors, heathland and sclerophyllous vegetation",0.0
2,Broad-leaved forest,"Transitional woodland, shrub",0.022624
2,Broad-leaved forest,"Beaches, dunes, sands",0.0
2,Broad-leaved forest,Inland wetlands,0.0
2,Broad-leaved forest,Coastal wetlands,0.0
2,Broad-leaved forest,Inland waters,0.002262
2,Broad-leaved forest,Marine waters,0.004525
2,Coniferous forest,Urban fabric,0.0
2,Coniferous forest,Industrial or commercial units,0.0
2,Coniferous forest,Arable land,0.163934
2,Coniferous forest,Permanent crops,0.0
2,Coniferous forest,Pastures,0.057377
2,Coniferous forest,Complex cultivation patterns,0.022541
2,Coniferous forest,Land principally occupied by agriculture,0.0
2,Coniferous forest,Agro-forestry areas,0.0
2,Coniferous forest,Broad-leaved forest,0.0
2,Coniferous forest,Coniferous forest,0.526639
